,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Outlier
5201,54956,-8.934893806,-6.327082547,-1.962172614,1.187370227,-3.246308075,0.488415702,1.908304209,0.27591683,0.79546161,-0.560667191,0.588821439,0.746287157,0.220500611,0.274295016,0.370813493,2.090703494,-0.653266538,0.524751984,-0.037931429,-2.027525922,-0.754761696,-0.191300946,-2.688063821,0.472752827,-0.037451944,0.996537701,1.360806517,-2.243929691,651.1,0,0
5202,44537,1.336265849,-0.724509723,0.769035143,-0.364671241,-1.461246236,-0.673677343,-0.761205099,-0.020654766,-0.167223564,0.530463559,-1.018970303,-0.470917063,-0.967947886,-0.107992425,-0.019165435,-1.48639828,0.366613084,0.614635773,-0.326399354,-0.553038585,-0.767760061,-1.677808173,0.265181203,0.351128344,-0.082831804,0.732201889,-0.040505286,0.015167039,14.9,0,0
5203,54945,0.866891521,-0.899855707,0.971689866,0.131152442,-0.93156348,0.906297053,-0.806257761,0.485834826,1.017234736,-0.405590713,1.254139951,1.118302594,-0.742022045,-0.154857343,-0.415923864,-0.471385997,0.495034443,-0.952262728,-0.000109876,0.055604363,-0.06606796,-0.177037925,0.038159468,-0.21113418,-0.102590042,0.97423685,-0.029268446,0.015413614,119.21,0,0
5204,46022,-0.872134055,0.995122845,1.262548007,-0.835873464,0.503138195,-0.034638339,0.526768836,-0.580304192,-0.620095408,-0.537613922,0.961236583,0.000183735,-1.527453154,0.780619642,-0.006342496,0.447237753,-0.530292381,-0.461878123,-0.392513212,-0.40150554,0.386849174,-1.544525631,0.163350228,-0.398319331,-0.445446917,-0.143186066,0.073322076,0.091298444,9.9,0,0
5205,123587,2.025387153,-0.203560261,-1.206454581,0.241187065,-0.022071455,-0.725579865,0.022075498,-0.116211099,0.444972836,0.26639117,0.511671464,0.522705936,-0.902253763,0.641577235,-0.533014856,0.229557291,-0.601097836,-0.153098076,0.559825128,-0.246450141,-0.264411192,-0.726711341,0.292314341,-0.361279971,-0.320625107,0.200565619,-0.082657432,-0.073945683,9.99,0,0
5206,91157,1.923544121,-0.498101801,-0.257179405,0.526053532,-0.568010281,0.203198932,-0.971361969,0.215340866,2.730581563,-0.336531628,1.430588218,-2.231832716,0.016353989,1.758612349,-0.690806402,0.280001042,0.121324798,1.10874756,-0.207808487,-0.327079603,0.08085582,0.577370947,0.179954764,0.622267886,-0.208268052,-0.296911295,-0.002403145,-0.048796555,14.95,0,0
5207,123928,2.140508886,-0.668194957,-1.486241214,-0.736285082,-0.372304073,-0.693100507,-0.625655088,-0.155221359,-0.188218863,0.227363571,-0.462616676,-0.679897727,0.250369999,-1.569813838,0.179983658,1.338749512,1.174630558,-0.965291059,0.415589774,0.078181025,0.106591614,0.306405924,0.167431282,0.521414659,-0.109763563,-0.228487626,-0.000421641,-0.016684745,35.85,0,0
5208,125097,-0.274081522,0.887405605,0.84283182,4.162260382,0.003054269,2.354220791,1.963863207,-0.474980454,-1.747131376,2.069294628,0.316362637,-0.267456896,0.701541111,-0.333786305,0.023565147,0.204692671,-0.670419229,0.782252764,1.640691449,0.101913566,-0.031285652,0.633839396,0.131752656,0.217808954,-0.895611342,0.174396048,-0.102061093,-0.352125636,306.44,0,0
5209,86534,-1.660442494,1.378176836,-0.165510541,0.71708899,0.123446888,0.237978817,0.412759528,-1.454341386,0.921678848,1.890363691,0.27262139,-0.781386177,-2.390857537,0.386691589,0.884677716,-1.342267222,0.322484991,0.640925271,3.503111547,-0.432092996,0.734342577,-0.491274389,0.152920695,-0.565440999,-0.909396155,-0.335012651,-1.747985016,0.234074885,20,0,0
5210,82915,1.186932887,-0.497997829,0.627560959,-0.872399544,-0.770773635,-0.001401763,-0.632609817,0.106593951,1.816629173,-1.140128404,-0.657412717,0.868495377,0.529372084,-0.272396756,1.526492437,-0.612683495,-0.097679889,0.026697267,0.303726761,-0.04918359,0.151934674,0.712630344,-0.199268434,-0.400234124,0.629068258,-0.47286165,0.108270249,0.030097575,29.95,0,0
5211,41764,-0.690948236,0.413475533,2.231820838,-1.531886425,-0.909665017,-0.412700609,-0.062661774,-0.064302845,1.753493584,-0.726031119,0.154297002,0.1206259,-0.482675422,-0.417377451,2.374877633,-0.532410079,-0.205809777,0.353471694,-0.238277446,0.04936525,0.333371058,1.239416098,-0.202907423,0.416691516,-0.080256615,-0.630407001,-0.187626176,-0.108973021,9.99,0,0
5212,121981,1.878562582,0.020784615,-1.621113261,2.908812749,2.507847479,4.709442069,-0.830625971,1.136153715,-0.395754608,1.311412793,-0.945684935,-0.007911417,-0.34191365,-0.121323711,-1.531387881,0.303651947,-0.471433519,-0.592711963,-1.388680638,-0.252052835,0.079998391,0.404327303,0.121098219,0.707537661,0.14009963,0.155684269,0.016374947,-0.053891695,0,0,0
5213,213,-0.263380494,0.959102737,0.285739874,0.604067511,3.228819561,3.799503053,0.715285472,0.429148331,-1.155492491,0.873230617,-0.341117346,-0.793205363,-0.159974704,-0.05696762,0.429550164,0.611279191,-1.299714457,0.280440665,-0.447446015,0.139951999,-0.015245439,0.059111288,-0.291824828,0.992903115,-0.128938406,-0.111062585,-0.340205678,-0.31029687,4.38,0,0
5214,52984,-1.268891424,1.595688001,0.850217431,0.706809235,0.452981505,-1.147619403,0.635530115,0.193884656,-1.077848946,-1.266000919,-0.070459295,0.273868475,0.954850108,-1.060525058,0.786905691,0.434846195,0.84403248,0.562936002,-0.334096042,-0.033102742,0.079738058,0.070950889,-0.330363707,0.302915533,0.658148811,-0.308639101,-0.182455178,0.03231224,1,0,0
5215,165854,-1.817068743,1.491864251,0.398856549,0.989349135,-0.487679846,0.840574381,-0.159837,0.899323872,-0.078720376,-0.180983426,0.112614413,1.254947562,-0.138651732,0.317724007,-1.586221377,-0.52982065,0.377361865,-0.13134682,1.489198987,-0.438486005,-0.239606914,-0.952361031,0.114748133,0.644911997,-0.576572558,-1.075802426,-0.802992309,0.045944417,55.9,0,0
5216,50498,-0.877550507,0.132629825,2.416327836,-0.105163965,-0.552884687,-0.337704456,0.175558967,0.212108546,0.489121632,-0.93437412,-1.158402876,-0.429411566,-1.128018255,-0.316659305,-0.282138696,0.346899148,-0.336923369,0.027456152,-0.516034467,0.003777374,0.032243643,-0.00600122,0.019446296,0.38606818,-0.126032417,0.175467302,0.050849932,0.11867262,64.99,0,0
5217,127570,2.310429857,-1.310097113,-0.945730206,-1.487181155,-1.313413209,-1.023277056,-0.988315386,-0.301465962,-1.212907001,1.584846727,-1.144269375,-0.870403961,0.339500592,-0.380177895,-0.204422585,-0.586396341,0.477928938,-0.09915105,-0.077193242,-0.448305418,-0.179336511,0.013018005,0.212501759,-0.129295592,-0.151203062,-0.153466903,0.008224604,-0.052977413,15,0,0
5218,135387,1.319097884,-1.510761566,-1.778827566,0.35741246,-0.186627762,-0.16462743,0.462491994,-0.221118324,1.08302132,-0.403040405,-1.344451943,0.362334997,-0.045498695,0.171092816,-0.097485315,-0.352963937,-0.217570639,-0.464314068,0.34424276,0.585926133,0.039735976,-0.549341217,-0.143004351,0.297982418,-0.146782514,-0.132492923,-0.101581764,0.013965531,396.73,0,0
5219,148997,2.018306703,0.09319117,-1.609424038,0.348380177,0.35850013,-0.669727482,0.069171254,-0.086684452,0.261000292,-0.202013782,1.253860589,0.75818425,-0.314348565,-0.584543685,-0.480251549,0.470483892,0.305771984,0.15865856,0.27349097,-0.167240773,-0.303477277,-0.819197994,0.353464827,0.662657093,-0.322138787,0.143428187,-0.068018452,-0.039252929,1.98,0,0
5220,72878,-0.80916622,1.031274173,0.896685223,-1.010452126,-0.158962545,-1.22294338,0.709997582,0.156249535,-0.708360015,-1.069702224,-0.543013828,0.539044302,0.935189833,0.284205832,0.074874594,0.459267272,-0.484386746,-0.46251689,-0.711465771,-0.116529504,0.156288509,0.267404692,-0.063298534,0.475577139,-0.215704887,0.806805362,-0.11291967,0.056708872,30.89,0,0
5221,164033,-0.921975213,0.420584964,-0.134116492,-2.160735586,3.397734509,3.350382656,0.450426591,0.943606848,-0.648191967,-1.051274171,-0.223393588,-0.098974657,-0.480376615,0.382657417,-0.100917073,-0.007161276,-0.569126005,-0.865428758,-0.51773013,-0.006614499,-0.273171027,-1.030538977,-0.238826199,0.693121257,0.611884502,0.258060583,-0.053154866,0.034279095,1.98,0,0
5222,143991,0.220561026,0.797970449,-1.218493641,-0.262748319,0.433716536,-0.621635555,0.306885791,0.389436806,0.401127755,-1.181346538,-1.610307139,-0.695743577,-1.319035905,-0.790087849,-0.846786902,0.31667157,0.770749523,0.396649951,-0.237229634,-0.344832152,0.108366363,0.335496009,0.053020641,0.400286548,-0.579203007,0.459552124,-0.11214172,-0.03325258,15.39,0,0
5223,31099,-3.507412523,-4.112445972,1.523081648,0.572199332,3.612893647,-3.580532514,-2.123692093,0.180418758,-1.268132904,0.501674324,-0.953760638,-0.173140329,0.139413216,0.338484658,0.307778208,-1.406621927,-0.323214227,1.472497292,-1.608575879,0.708674806,0.165547473,-0.496158059,0.834048964,0.300143336,0.210345446,-0.505801266,-0.047095224,0.225156377,79.33,0,0
5224,149630,2.123507886,0.275432313,-2.710749576,0.430724346,0.983264608,-1.221620519,0.696510102,-0.423581858,0.206130298,-0.347653496,-0.839673989,-0.437815615,-0.706791959,-0.624127753,-0.07881124,-0.093075169,0.806474511,-0.008189962,0.062579196,-0.186178374,0.001090266,0.142375428,-0.054425566,0.430889132,0.415719975,0.697782247,-0.108265381,-0.052403065,10.89,0,0
5225,131396,-2.297084162,1.0062825,-1.719490365,-0.399502786,0.924203514,0.47574198,0.029424444,1.018029605,-0.115252745,-0.499015054,1.227454707,0.651496783,-0.366727503,-0.040627417,0.918541053,-0.385865396,1.269518646,-0.042706909,-0.833170038,-0.432911894,0.425543123,1.39208802,-0.099378754,-1.465548043,-0.581527834,-0.078353836,-0.036212429,0.094613708,14.18,0,0
5226,77257,1.263387172,1.262046081,-1.902262335,1.332833254,1.33813212,-1.022642205,0.686888014,-0.212757293,-0.719158771,-1.393646025,1.858610401,0.178497728,0.379654471,-3.322557661,0.380729905,1.451705702,2.129986067,2.042125671,-0.23975521,0.030637845,-0.207846295,-0.507549971,-0.328589629,-0.809372245,0.953310015,-0.261924316,0.038055562,0.079383397,1,0,0
5227,74981,-1.207322199,1.232966528,1.379449222,0.018635172,-0.2170992,-0.641760336,0.587571721,0.400327252,-0.895438403,-0.708194368,-0.01756815,0.382736569,0.385982708,0.48746246,0.944845592,-0.291900094,0.248211365,-0.709450794,-0.479343193,0.112450808,0.128230321,0.295410264,-0.156389382,0.441872392,0.437310604,0.456479494,0.124386184,0.048417361,41,0,0
5228,122627,-0.000185718,1.114355719,-0.336904949,-0.614900768,0.978979153,-0.843781033,1.185004839,-0.329618665,0.279780045,-0.317661482,-0.527378374,-0.159582047,0.019729086,-1.302993898,-0.200650056,0.21489833,0.266900773,-0.280394673,-0.27241364,0.21413715,-0.422218143,-0.818724994,0.070061302,0.628081416,-0.401048205,0.085702938,0.172046116,-0.081829414,9.82,0,0
5229,40251,-1.004122696,0.192097617,2.691202991,0.805042342,0.040434526,1.126368158,-0.134401037,0.498815738,0.153353996,-0.002285818,1.256411769,0.055830627,-1.371367511,-0.027531577,0.849854884,-0.563770251,0.181517722,0.207488136,-0.000146885,0.295992828,0.223121678,0.899922177,-0.190418332,-0.29475265,0.183864683,-0.091070632,0.203690113,-0.082210868,46.05,0,0
5230,72735,1.126199793,0.091070174,0.504603422,1.489081186,-0.438088045,-0.397005891,-0.009764377,0.041542359,0.479511501,-0.087609193,-0.483695228,-0.106658926,-1.585824589,0.365436204,0.036681209,-0.75148086,0.462144943,-0.911246774,-0.483407277,-0.275020767,-0.091905907,-0.114996327,-0.011579661,0.383077669,0.569649531,-0.329121464,0.029728927,0.017656229,15.96,0,0
5231,50500,-0.295743492,0.699749288,1.346352907,1.027674352,-0.007064721,-0.041363424,0.505071613,0.204995211,-0.728170329,0.002408413,1.383918997,-0.154495911,-1.68419264,0.892257184,0.969903357,-0.479238329,0.130673916,0.313873303,0.568859252,-0.004160559,0.206049511,0.489689033,-0.068504634,0.194008819,-0.042643486,-0.217029328,0.058042051,0.02633504,39.9,0,0
5232,142045,1.741368886,-0.307203124,-1.911001098,0.642367089,0.066724484,-1.341535384,0.476752308,-0.411231351,0.566634228,-0.557121787,-0.349628487,0.097999742,0.091682706,-0.702175476,0.964233715,0.183018032,0.428843406,0.459642628,-0.529875987,0.12215794,0.295370068,0.671627335,-0.165476123,-0.13762885,0.190272437,-0.111384322,-0.029416785,-0.004140174,164.98,0,0
5233,23471,0.574592437,-1.004887275,1.062059488,1.989444689,-1.241676182,0.187461623,-0.328898117,-0.012828449,2.527612398,-0.811792361,-0.287645865,-1.980774651,1.322943951,0.879768654,-1.678940818,-0.490643898,0.923888545,0.192776865,-0.229142244,0.382570713,0.06969535,0.181137907,-0.424169028,0.392305405,0.595868742,-0.221564769,-0.005655734,0.073846289,303.77,0,0
5234,124036,-1.065634057,1.878582989,-0.003137926,2.74198215,0.683412652,0.080639684,0.509821753,0.573896592,-1.582801803,0.849769102,-1.738471594,-0.678373688,-0.703222664,0.607066822,-1.221761709,0.995130272,-0.620523185,-0.516036376,-1.470499609,-0.469838199,-0.12817142,-0.755705445,0.149073656,0.627860567,-0.555266788,-0.513904622,-0.773128199,-0.266003567,11.61,0,0
5235,3767,1.410657485,-0.355748565,0.498991135,-0.568727055,-0.78326894,-0.703783137,-0.595599792,-0.274865153,0.474662818,0.219226405,0.39810287,-2.97551854,2.353846922,1.167883915,0.067084633,1.333376699,0.744544996,-1.195562868,0.584118931,0.105231551,-0.262719191,-0.647133809,0.064178971,-0.189350516,0.281402307,-0.492073349,-0.017650284,0.015205765,26.63,0,0
5236,44116,-1.692865379,-0.499793742,1.445096741,-0.194043727,0.054812573,-0.329443633,-0.618284431,0.893533317,0.037988478,-0.862672769,0.539352706,-0.013615649,-2.004653511,0.679495796,-0.436523931,0.426195629,-0.182420586,0.336386559,-0.799184608,-0.014210124,0.406206261,0.622565494,-0.051692587,0.03702474,-0.329580972,0.413971317,-0.028157067,-0.101545028,44.85,0,0
5237,40801,-0.929632457,0.51587622,1.283217204,0.627312457,0.21766417,-0.121824943,1.127455752,0.022753295,-0.971091143,-0.221077302,1.723925713,0.83947542,-0.107853462,0.528503649,0.243638735,-0.026346873,-0.350894788,-0.538893161,-0.133693453,-0.173625356,-0.325182536,-0.942714414,0.594463974,0.137862723,-0.215180688,-0.874024513,0.012172626,-0.0459649,110,0,0
5238,139284,-1.909815635,1.901592826,-0.584880931,-0.641741355,0.081746607,-0.460507769,-0.369082417,-3.109416878,0.078150851,-0.045414645,-0.771664912,1.327183246,1.451352717,0.118498208,-0.563453369,-0.072731539,-0.052999873,-0.955281072,-0.173908974,-1.030524682,2.813924147,-1.437693877,0.808308886,-0.034493231,-0.318639125,0.149043478,0.001765018,-0.017420139,9.88,0,0
5239,106149,-0.524867123,0.75131477,2.278360005,-0.295040792,0.303777885,0.164136045,0.454016492,-0.110623072,1.276051566,-0.974606348,1.670117683,-2.029448305,1.624092159,1.430149484,-0.075451687,0.016309465,-0.069316853,1.124763845,0.949297266,0.100857373,-0.273716886,-0.382037352,-0.335379817,-0.440796418,0.280572612,-0.727801972,-0.087169893,-0.158534863,11.27,0,0
5240,33155,-1.065034489,0.749136186,1.78582202,1.575325905,-0.522597987,1.164525738,-0.145806254,0.839297914,0.3812057,-0.734828783,-1.695236261,0.790216475,0.273928308,-0.582737715,-1.385562147,-1.387140618,1.125745068,-0.882632164,1.46278309,0.216485555,-0.318647516,-0.559729098,0.04334238,-0.422681224,0.076221912,-0.340602238,0.303555888,0.106374618,68.3,0,0
5241,137566,2.135480079,-1.64348359,-0.888045797,-1.307313945,-1.235492272,-0.165244212,-1.034855331,-0.0960328,-1.054164576,1.473420659,0.024643721,0.597173374,0.829167542,-0.815095217,-2.854085358,-1.16726794,0.788259801,-0.329896642,0.961090999,-0.304925673,-0.45333512,-0.670944524,0.202494533,-0.33701425,-0.151424321,-0.33017862,0.013553634,-0.055066019,71.39,0,0
5242,110117,-2.851463475,1.693152365,-0.314276179,-0.251903488,-1.708271748,-0.523820138,-1.059116538,1.696955873,1.707515523,-0.987192126,-0.737868199,-1.92741356,1.82617087,2.144304628,-0.804078778,0.662079025,0.873169318,0.509567211,-0.799454481,-0.121593916,0.160923945,0.679709077,-0.19752385,0.001638142,-0.179956107,0.580719535,0.258150015,0.036852701,69.99,0,0
5243,98439,-0.006836874,1.076757359,-0.811008019,-0.991621798,1.73638265,-1.11909719,1.512592518,-0.607683281,0.807018226,-0.977100804,-0.721271833,-2.68593185,2.091131071,1.940046196,-0.778891059,-0.378719548,-0.045739004,0.127731802,0.083237614,-0.195181077,0.016719618,0.338228772,-0.497661947,-0.994999707,0.453531592,0.195754796,-0.175617924,0.00751521,0.9,0,0
5244,128077,-3.288943765,-4.809848483,-1.231523531,6.04107847,-1.948400094,1.772856344,2.17736676,0.561663659,-1.859950965,0.660074554,-0.01786936,-0.319876355,0.045843549,0.743299111,0.365044398,0.832438709,-0.186554625,1.726234084,0.651377491,3.317688603,1.352294988,0.869342088,2.76066518,-0.514611967,0.114622445,0.531043968,-0.533324682,-0.548096073,1206.14,0,0
5245,55094,-1.20484657,0.03105107,1.659763411,0.534138908,-0.96597233,-0.059772281,-0.469580206,0.578857925,-1.363278147,0.270917875,-0.504731998,0.562258242,1.260437781,-0.13877149,0.558667352,-2.129878797,0.706643519,1.082462897,-0.83440161,-0.044696939,0.004572295,0.430124322,0.115155758,0.414929712,-0.163606483,-0.169025254,0.332649158,0.083737635,83.5,0,0
5246,47179,1.269837807,-0.756442526,0.293243124,-0.586336717,-0.862743323,-0.112053336,-0.651616372,0.111742667,-0.659356222,0.645937585,1.17154428,-0.014871532,-0.890523625,-0.020950418,-0.925498461,0.414512101,0.793562732,-1.604743218,0.865711233,0.019823345,0.137538044,0.40938691,-0.099583842,0.040598529,0.548004056,-0.133126139,0.008759214,-0.002596998,34.62,0,0
5247,52047,0.897130175,-0.65655955,0.681656739,0.519332558,0.034723688,2.232291913,-0.877126507,0.709368989,0.976312097,-0.464902246,-0.539433598,0.489309848,0.031180421,-0.298527247,1.370883533,-0.843874644,0.733268875,-1.878335247,-1.300774809,-0.052073276,0.020743506,0.221350113,-0.015356871,-1.766139932,0.018215797,0.489317162,0.071349653,0.017831642,89.9,0,0
5248,45969,-1.099054242,0.469159408,1.964596301,1.077679822,0.335675011,2.321661566,-0.267540617,0.748640521,0.740535808,-0.049073963,-1.014887058,0.639429615,-0.065370333,-0.896797331,-1.696142127,-0.832389765,0.232977995,0.242395755,2.117830323,0.3823768,-0.357843326,-0.403513321,-0.382422944,-1.68274765,0.568699116,-0.100599274,0.511615548,0.220744911,49.9,0,0
5249,172488,1.98367832,-0.211915164,-0.262972799,0.429503659,-0.555986282,-0.605424069,-0.390275811,-0.125234392,1.110174283,-0.203709067,-0.627479157,1.134237581,1.245184877,-0.262411821,0.577867958,0.099689689,-0.576471354,-0.40247509,-0.128479157,-0.161585776,-0.166564094,-0.259201943,0.358318506,-0.097285777,-0.394993061,-0.618435128,0.046021748,-0.029704728,5.75,0,0
5250,20861,-0.669480183,0.963671702,0.938165683,-0.687342035,0.202249294,-0.511335026,1.431039926,-0.215340226,0.588745373,-0.922132203,1.666773229,-2.550911899,0.369071941,2.125286471,-1.367003569,0.633184583,-0.221318775,0.206041858,-0.526232114,-0.273067918,-0.395666867,-1.123097194,0.073139911,-0.103078016,-0.407782608,-0.157916375,-0.095633148,0.079668608,109.95,0,0
5251,155823,2.325172112,-1.14536425,-1.372646134,-1.748502018,-0.814088236,-0.86524421,-0.765171159,-0.338077745,-1.970446554,1.831915611,0.727041168,0.188250064,1.443506749,-0.142441472,-0.612188735,-0.381473752,-0.01786489,0.517813947,0.066483945,-0.36476364,0.11018031,0.836518066,0.008842854,-0.291169359,0.140922399,0.067766039,-0.010026643,-0.072853556,10,0,0
5252,135550,-0.807208626,-0.314722902,-0.357211262,-3.11639872,0.330072488,0.593873932,-0.159961084,0.666975055,-2.432862447,0.440101324,-0.806045635,-0.849625934,0.045806613,0.126747912,-0.399355196,-1.50168215,1.382081226,-1.730296201,-1.746733381,-0.364743805,-0.109886153,0.012242675,0.142863097,-0.392463248,-0.301977881,-0.293842017,0.279919196,0.112889181,48.75,0,0
5253,87185,-2.42781556,0.664064312,-2.414676779,-2.370435428,0.576096559,-1.769425689,0.113030637,1.140350039,0.106791247,-0.922275792,-0.001072757,0.542506978,-1.765173587,1.773546531,-1.722654092,0.084691171,-0.155126232,-0.064087564,-0.634370057,-0.291769031,0.301089095,0.588773455,-0.378528093,0.781096248,-0.317987241,0.487721974,0.249152032,-0.011587757,1,0,0
5254,135379,1.859175865,-2.211703872,-1.295073497,-1.853877448,-0.624809181,1.694613975,-1.515966619,0.508669097,-1.116411086,1.542879207,0.485299324,-0.683498116,-0.618578265,-0.064877847,0.227370041,-0.816490373,0.812083321,-0.411391842,-0.769443774,-0.217600753,0.020730325,0.214670613,0.155930865,-0.988111973,-0.513023776,-0.107899122,0.029605127,-0.04003541,174,0,0
5255,79360,1.132535397,-0.571989451,0.722389186,0.108773134,-0.824703398,0.122453255,-0.543574327,0.061893032,1.18622319,-0.497244811,-1.465037666,0.543777978,0.586513261,-0.679405218,-0.283061074,0.111835589,-0.183347802,-0.407408421,0.755470201,0.123542984,-0.240392428,-0.566634515,-0.092213394,-0.365341284,0.236974793,0.985626455,-0.045280179,0.019206265,80,0,0
5256,41723,0.979837783,-1.17044511,0.066524858,-0.668161761,-1.027215298,-0.47832325,-0.30868146,-0.134917563,-1.092007731,0.695590802,1.20130706,0.135603526,0.45787592,0.022340622,0.043384103,1.412044971,-0.124952982,-0.769137909,0.860524601,0.545958873,0.308861395,0.310179471,-0.289457205,0.053777909,0.442124576,-0.228939469,-0.03876225,0.040204995,225.09,0,0
5257,139234,2.09586155,-1.094234348,-0.753780622,-0.732467984,-1.171956628,-0.960906683,-0.805380251,-0.141301397,0.158683642,0.768189595,-0.966650073,-1.167647797,-1.209338192,-0.061170295,0.225056199,1.010178681,0.35138134,-1.311828376,0.499393054,-0.057909985,0.215118012,0.547204802,0.164888043,-0.024920019,-0.216296934,-0.175674354,-0.016961263,-0.048570867,50,0,0
5258,38157,0.755367122,-1.165950054,1.643490244,0.883648635,-0.810942029,3.064413745,-1.718271595,1.15896271,1.847904193,-0.523457877,0.780053819,1.252388236,-1.064434488,-0.788980411,-0.884930876,-1.271129965,1.213576543,-1.341113294,-0.899106376,-0.142370178,0.24039058,1.128252325,-0.106557881,-1.262399228,0.070842826,0.737447665,0.116233216,0.013541095,84,0,0
5259,144422,1.987949016,-0.704949419,-0.530366889,-0.590710772,-0.766375921,-0.490901749,-0.666937844,0.00974204,1.558764279,-0.321999408,-0.862856919,0.140141179,-0.40331356,-0.03773242,0.894597244,0.363992672,-0.426002826,-0.272303449,0.27837127,-0.11142263,-0.187710326,-0.527304485,0.421464427,0.74147331,-0.675673471,0.517866955,-0.063350587,-0.037278768,36.94,0,0
5260,80471,1.472755564,-0.498664503,-0.518572776,-0.901924247,0.059817009,0.187576336,-0.344650718,-0.093543964,-0.73324644,0.525041101,-1.447548194,-0.631005316,0.674487258,-0.342999451,0.073991249,0.61991576,0.365767509,-1.709530993,0.979522645,0.096583325,0.093612924,0.380423353,-0.316707173,-1.251389121,0.916400008,0.049079412,0.007409455,-0.011915158,15,0,0
5261,170031,-0.844178075,1.650759614,-1.542954628,-0.50526974,0.427950452,-0.496310685,0.376108672,0.772779241,-0.458977397,-1.055145181,-0.172228246,-0.142466032,-0.73679539,-0.001227903,0.093346926,0.784002455,0.291787947,1.775378823,0.535498827,-0.197069875,0.352950609,0.903307788,-0.247697232,-1.13145576,-0.304273891,-0.104345255,0.095053468,0.149414418,40.5,0,0
5262,50270,-1.016160607,0.499182053,1.883404125,1.255657321,-0.265069007,-0.246954308,0.019391868,0.244925642,0.783967976,0.026364732,-1.366487033,-0.415683796,-1.516397241,-0.296332716,-0.584312287,-0.904418238,0.499541682,-0.024027715,0.947700939,0.19164486,-0.098848682,0.151755779,-0.163624369,0.382519312,0.092863538,-0.234681899,0.519628423,0.311040659,24.52,0,0
5263,117543,-0.147736634,0.336271275,-0.234984134,-0.990620942,1.451069187,-1.266696034,0.878285696,-0.281997886,-0.005884605,-0.773285223,-1.516866292,0.100015988,0.603601269,0.211350856,-0.078815123,0.184534141,-1.12552915,0.178031056,-0.758914015,-0.116994386,0.341932109,0.958245317,-0.246097491,-0.615568189,-0.031799458,-0.278574435,0.071348174,0.083105961,0.89,0,0
5264,121240,2.130631271,-1.060161336,-0.748349673,-1.077738877,-0.700343202,0.186796966,-1.142518182,0.122942538,-0.129998022,0.888047548,0.580711778,0.123842578,0.333971194,-0.343274898,-0.421973418,1.421375169,-0.228597412,-0.597563667,0.814423746,0.041186635,0.356215756,1.037230949,0.108620848,0.331695088,-0.124467471,-0.113800477,0.003471064,-0.053568855,21.58,0,0
5265,144501,1.495933124,-1.054883555,-2.159932535,0.196855946,0.408888225,-0.150444939,0.664523019,-0.257104626,0.061936782,0.096060062,0.439466257,1.106025306,0.636914038,0.49463366,-0.742827818,0.104227034,-0.718734736,-0.126618764,0.614678872,0.5095487,0.061461435,-0.416887232,-0.141854776,0.161224469,-0.075027202,0.46919193,-0.161564858,-0.025484065,315.87,0,0
5266,124427,-0.489658203,1.124380677,0.638477881,0.799711546,0.77024733,-0.742457651,1.219931269,-0.472204986,-0.323960113,0.474984397,-0.812428245,-0.564237746,-0.419282006,0.263718483,0.918058874,-0.656570477,-0.316911101,0.207138614,0.337296798,0.105411791,0.277920706,1.103599086,-0.355229437,-0.003584766,0.067000498,-0.316107488,-0.02195247,0.043666939,13.56,0,0
5267,47760,-1.174485251,1.441447381,1.04278126,-0.161490146,-0.17350255,-0.24568341,0.204253312,0.4541051,-0.702409461,-0.062903221,1.610349696,1.367206577,0.807930725,0.408991236,0.152548492,-0.006534175,-0.193179796,-0.258267407,-0.218688729,-0.036769591,0.208407314,0.471407501,0.027830921,0.261387222,-0.509025048,0.178173858,-0.171117029,0.144621231,1.79,0,0
5268,1838,-1.547269264,1.733218218,0.568045944,-0.118409344,-0.202677231,-0.721438777,0.585575342,0.52617687,-1.22182461,-0.895185963,-0.927744206,0.512879831,1.00931568,0.724624781,0.543841954,0.289668325,-0.130152266,-0.561270863,0.507428207,-0.224379842,-0.286580134,-1.210609398,-0.116204921,-0.115189529,0.260513972,0.021763004,-0.482457143,-0.109356355,49.15,0,0
5269,81270,0.738881479,-2.2662621,0.035840323,-1.214347322,-1.816411228,-0.35704606,-0.575288143,-0.122905435,-2.050998697,1.417210601,0.930297457,-0.45235086,0.121143372,0.038439299,0.078853248,0.094938716,0.136798411,0.495770589,0.139207944,0.458422976,-0.194083344,-1.158433642,-0.178008465,-0.063136289,-0.024173556,-0.516730915,-0.044876193,0.081392808,402,0,0
5270,53981,0.914901052,-0.153061124,0.440665527,1.423941448,-0.225616061,0.842062056,-0.494819579,0.458288012,0.640368057,-0.611636136,1.415193676,0.908156742,-0.849164981,-1.090641482,-0.577001571,-0.405830961,1.240334343,-0.132167038,-0.596354302,-0.092178604,0.033306175,0.284103585,-0.128470959,-0.354827732,0.458525326,-0.239048549,0.086358831,0.043811132,67.63,0,0
