,Unnamed: 0,Observation, Year, Month, Day, Date, Latitude, Longitude, Zonal Winds, Meridional Winds, Humidity, Air Temp, Sea Surface Temp,Outlier
4430,158061,158062,96,12,28,961228,7.99,-179.82,-4.9,0.2,77.8,28.68,29.18,0
4431,53612,53613,94,7,17,940717,1.99,-155,-4.6,0.2,78.4,27.65,28.4,0
4432,79543,79544,95,8,13,950813,-1.98,-155,-6.5,0.4,82.1,27,26.86,0
4433,95864,95865,94,1,28,940128,5.01,-109.97,-1.7,1,93.2,25.34,26.49,0
4434,85220,85221,93,5,31,930531,-1.95,164.38,-3.7,-1,83.6,28.5,29.42,0
4435,41738,41739,92,9,13,920913,2.13,-110.25,-4.2,2.6,73.4,24.03,25.45,0
4436,137654,137655,94,12,20,941220,-5.01,-170.02,-5,-2.7,77.2,29.95,30.2,0
4437,156459,156460,96,9,24,960924,8.02,-170.01,-0.4,2.6,71.2,28.58,29.14,0
4438,9907,9908,97,6,7,970607,-0.2,-124.38,-2.2,3.4,86.2,27.15,27.71,0
4439,139083,139084,93,8,20,930820,-4.97,-179.88,-4.3,2.2,75.4,29.12,29.93,0
4440,106922,106923,93,9,2,930902,5,-154.9,-2.4,6.3,75.8,27.3,28.83,0
4441,56512,56513,97,10,13,971013,2,156.02,-1.5,6.6,75,28.37,28.72,0
4442,80431,80432,98,1,17,980117,-2.01,-154.97,0.8,-7.8,80.6,29.09,29.49,0
4443,156016,156017,95,7,9,950709,8,-170.02,-5.2,-2.5,82.7,28.05,28.49,0
4444,127445,127446,94,8,31,940831,-4.98,-139.92,-8.4,2.6,82.6,26.76,26.85,0
4445,70012,70013,92,4,15,920415,-2.01,-109.98,-4.1,4.9,86.2,28.01,28.35,0
4446,77052,77053,94,5,21,940521,-1.99,-139.96,-5.2,2.7,78.9,27.59,28.44,0
4447,106258,106259,91,11,8,911108,5.01,-154.89,-5,2.1,82.8,27.62,29.17,0
4448,21790,21791,93,2,7,930207,0,157.51,1.5,-3.6,85.9,27.48,29.25,0
4449,148616,148617,96,12,19,961219,8.02,-125,-3.3,-1,81.8,25.49,26.64,0
4450,107580,107581,95,6,22,950622,4.99,-154.95,3.3,0.1,84.1,26.99,27.96,0
4451,123579,123580,97,1,24,970124,-4.99,-110.01,-6.5,1.5,82.5,23.95,25.08,0
4452,15179,15180,93,5,18,930518,0,142.98,1.1,5.2,81.9,28.11,29.11,0
4453,62155,62156,96,10,6,961006,2,164.98,-1.3,0,71.7,28.36,30.02,0
4454,156845,156846,97,10,15,971015,8,-170.05,1.4,0,82.6,28.21,29.51,0
4455,147470,147471,93,10,30,931030,7.99,-124.99,-3.6,6.3,79.2,27.55,28.18,0
4456,155962,155963,95,5,16,950516,8.01,-170.02,-5.4,-2.7,81.1,28.36,28.61,0
4457,164556,164557,97,12,27,971227,-7.96,-125.01,-7.2,0.7,74.5,27.73,28.15,0
4458,148595,148596,96,11,28,961128,8.03,-125.01,-2.1,0.1,85.5,24.73,27.34,0
4459,133091,133092,97,1,29,970129,-5.01,156.01,4.3,-0.8,82.2,27.98,29.87,0
4460,173313,173314,95,4,20,950420,-8.03,-95.09,-2.3,-0.5,75.5,26.38,27.91,0
4461,176107,176108,93,1,20,930120,8.99,-140.27,-7.5,-4.9,87.5,26.58,27.08,0
4462,96241,96242,95,2,9,950209,5.07,-109.96,-5.4,-1.5,86,27.96,27.83,0
4463,89898,89899,94,10,28,941028,-1.99,-179.89,0.3,-4.7,74.5,29.56,30.64,0
4464,127907,127908,95,12,6,951206,-5.02,-139.9,-7.5,-1.3,82.4,25.58,25.63,0
4465,45214,45215,96,9,24,960924,1.96,-125.09,-7.1,3.2,76.7,24.42,25.93,0
4466,117303,117304,94,6,24,940624,4.99,-179.89,-4.5,-1.7,78.8,28.35,29.4,0
4467,15635,15636,95,1,26,950126,-0.01,147.06,-2.2,-3.4,84.3,26.63,29.05,0
4468,117828,117829,95,12,1,951201,4.99,-179.92,-1.9,-2.5,81.4,27.32,29.11,0
4469,8512,8513,93,8,4,930804,0.01,-124.38,-6.6,0.6,85.5,24.81,24.56,0
4470,77630,77631,95,12,20,951220,-2,-139.95,-5.9,-2.7,80.8,24.17,24.09,0
4471,30192,30193,97,11,13,971113,-0.03,-170.03,0.9,-0.4,77.7,28.66,29.86,0
4472,87523,87524,93,7,15,930715,-2.18,-170.02,-6.4,-1.9,75,29.2,29.58,0
4473,53010,53011,92,11,22,921122,2,-155.03,-2.4,1.2,72.7,26.31,27.6,0
4474,165619,165620,94,8,17,940817,-8.27,-154.99,-4.1,-3.5,77.7,27.95,28.51,0
4475,18167,18168,94,8,13,940813,0.01,-155,-5,0.4,74.2,27.29,28.06,0
4476,45832,45833,98,6,4,980604,1.96,-125.07,-4.5,1.1,79.9,23.84,25.26,0
4477,164916,164917,92,9,13,920913,-8.27,-154.95,-3.8,1,76.6,26.9,28.71,0
4478,148146,148147,95,9,6,950906,8.04,-125,2.3,4.4,77.3,26.87,27.81,0
4479,24934,24935,93,11,21,931121,0,164.99,1.1,1.1,71.4,29.03,30.51,0
4480,102482,102483,95,8,11,950811,5.01,-139.96,-5.9,2,76.7,26.15,26.86,0
4481,177550,177551,97,1,2,970102,9,-140.28,-7,-5.6,80.5,26,27.05,0
4482,20980,20981,96,8,18,960818,0.01,156.12,-5.5,0.9,71.6,29.02,29.74,0
4483,127647,127648,95,3,21,950321,-5,-139.9,-6.1,-2.3,80.4,27.7,28.05,0
4484,126824,126825,92,12,18,921218,-4.97,-139.97,-6.1,-3.3,78.9,26.27,26.83,0
4485,146326,146327,96,1,22,960122,8.06,-110.14,-6,-4.7,87.1,26.52,26.85,0
4486,177940,177941,98,1,27,980127,8.95,-140.33,-6,-5.4,80.1,25.14,25.32,0
4487,166905,166906,98,4,17,980417,-8.28,-154.96,3,-3.7,83.2,28.05,29.45,0
4488,132028,132029,94,3,3,940303,-5.01,156.02,-1.2,1.1,80.6,28.26,29.73,0
4489,41769,41770,92,10,14,921014,2.13,-110.25,-6.2,2.3,78.5,23.44,24.96,0
4490,86416,86417,96,9,8,960908,-1.93,164.34,-5.2,-4.7,76.5,28.81,29.27,0
4491,110086,110087,96,1,5,960105,5,156.06,-5.3,-1.9,79.8,29.06,29.71,0
4492,106521,106522,92,7,28,920728,5,-154.87,-4.4,2,81.3,27.78,29.19,0
4493,156516,156517,96,11,20,961120,8.03,-170.01,-5.8,0.5,79.2,27.79,29.06,0
4494,124497,124498,92,12,13,921213,-5.03,-124.9,-7.6,0.4,84,24.07,25.37,0
4495,88463,88464,96,2,10,960210,-2.16,-170.04,-5.3,-3,77.7,26.31,27.03,0
4496,89201,89202,98,2,25,980225,-2.16,-170.03,-1.9,-4.1,94.6,26.89,29.08,0
4497,41719,41720,92,8,25,920825,2.13,-110.25,-2.9,2.6,75,24.19,25.45,0
4498,24132,24133,91,6,10,910610,0.01,165.03,-3.5,1.9,80.7,29.01,30.21,0
4499,159787,159788,98,4,16,980416,8.06,-94.96,-4.8,-3.5,84.4,29.06,29.3,0
4500,69935,69936,92,1,29,920129,-2.01,-109.98,-1.9,4.5,86.6,25.9,26.38,0
4501,144564,144565,90,4,6,900406,6.96,-147.17,-5.6,-5.6,85.4,27.62,27.94,0
4502,54274,54275,96,9,21,960921,2.05,-154.96,-6.8,0.2,77.1,25.17,25.65,0
4503,62175,62176,96,10,26,961026,2,164.97,-5.2,0,71.3,28.28,28.99,0
4504,67398,67399,96,11,17,961117,1.98,-95,-2.8,4,75.8,21.98,24.66,0
4505,173175,173176,94,12,3,941203,-7.98,-95.03,-5.2,2.6,66.6,22.83,23.22,0
4506,31691,31692,93,9,1,930901,0.03,-179.89,-0.2,-0.9,78,28.37,30.33,0
4507,170700,170701,96,7,25,960725,-8,-170.06,-5.4,-1.2,83.6,27.7,28.46,0
4508,141521,141522,96,9,11,960911,-5.01,-95.09,-4.7,3.6,82.2,20.96,21.25,0
4509,102865,102866,96,8,28,960828,5,-140,-4.8,5.6,78.6,26.11,27.46,0
4510,166599,166600,97,6,8,970608,-8.28,-154.96,-6.1,-0.9,77.4,28.24,29.22,0
4511,56190,56191,96,9,9,960909,2.03,156.02,-1.2,-0.4,82.9,28.35,30.2,0
4512,76643,76644,93,4,7,930407,-1.97,-139.99,-2.9,-0.4,85.9,27.74,28.64,0
4513,70449,70450,93,6,26,930626,-2,-109.99,-4.6,3.5,79.3,25.48,25.87,0
4514,140874,140875,94,12,4,941204,-4.99,-95.01,-3.9,4.2,74.2,23.41,23.7,0
4515,17727,17728,93,5,30,930530,0.01,-155.01,-5.9,-0.1,82.2,28.53,28.42,0
4516,130484,130485,96,1,26,960126,-5,-155,-8.6,2.2,81.3,27.08,27.19,0
4517,156713,156714,97,6,5,970605,8.01,-170.05,-5,-2.4,71.7,28.05,28.93,0
4518,17923,17924,93,12,12,931212,0.01,-155,-8.3,-0.3,83.1,26.83,26.86,0
4519,158599,158600,94,8,19,940819,7.96,-94.99,3.2,3.4,85.5,26.92,28.39,0
4520,159567,159568,97,9,8,970908,8.05,-94.94,1.9,5.2,82.2,27.46,29.13,0
4521,90746,90747,97,2,22,970222,-2,-179.99,-4.4,-5.2,78.3,27.76,28.02,0
4522,28229,28230,92,6,29,920629,-0.03,-170.01,-3.4,-2,73,27.35,28.51,0
4523,158777,158778,95,2,13,950213,7.95,-94.98,-4.9,-2.7,87.8,26.72,26.94,0
4524,105011,105012,94,12,23,941223,5.01,147.02,3.8,-0.5,78.3,27.88,28.89,0
4525,177732,177733,97,7,3,970703,8.96,-140.33,-5.4,-5.7,83,27.44,27.87,0
4526,101271,101272,91,12,9,911209,5.01,-140.02,-2.2,2.3,84,27.29,28.23,0
4527,71557,71558,96,7,8,960708,-2,-110.02,-7,-0.2,82.1,24.07,24.46,0
4528,97276,97277,98,4,26,980426,4.98,-109.96,1.1,4.5,89.4,26.99,29.25,0
4529,130785,130786,96,11,22,961122,-5.02,-155,-5.7,-3.9,72.7,27.15,27.94,0
4530,177833,177834,97,10,12,971012,8.96,-140.31,-3.1,-5.3,83,28.18,28.93,0
4531,171676,171677,94,8,25,940825,-8.01,-179.94,-2.1,-0.6,85.9,27.52,29.35,0
4532,24689,24690,93,3,12,930312,0.65,165.88,-2.2,4.2,83.9,28.31,28.96,0
4533,153524,153525,94,1,8,940108,8.05,165.07,-1.4,-7.5,81.5,27.7,28.29,0
4534,92718,92719,97,1,1,970101,-1.98,-95.03,-2.4,1.5,97.4,22.21,22.02,0
4535,63816,63817,96,1,28,960128,1.96,-170.01,-7.8,-2.5,79.7,26.21,26.22,0
4536,110706,110707,97,9,16,970916,4.99,156.3,-0.1,5.9,81.5,28.19,28.02,0
4537,8249,8250,92,11,14,921114,0.02,-124.38,-6.9,-0.2,85.8,23.66,23.85,0
4538,143230,143231,96,11,8,961108,6.78,137.68,11.3,3.6,79.4,29.03,29.42,0
4539,20082,20083,93,7,28,930728,0.01,156.02,4.2,1.5,84.2,26.97,29.02,0
4540,156125,156126,95,10,26,951026,8.01,-170,-2.8,3.5,71.8,28.78,29.12,0
4541,123761,123762,97,7,25,970725,-4.99,-110.02,-6.6,1.7,76.3,26.41,26.65,0
4542,45183,45184,96,8,24,960824,1.97,-125.09,-6.2,3.5,79,25.08,25.55,0
4543,86066,86067,95,9,24,950924,-1.94,164.4,-4.2,-3.6,75.6,28.41,29.79,0
4544,125284,125285,95,8,4,950804,-4.96,-124.98,-8.7,0.8,79.7,25.74,25.88,0
4545,4077,4078,93,5,27,930527,-0.02,-109.96,-1.7,5.5,82.3,26.88,26.59,0
4546,14518,14519,96,11,7,961107,0.01,-140.03,-8.4,0.4,81,24.73,24.81,0
4547,137155,137156,93,3,5,930305,-5.01,-169.97,-2.7,-3.8,85.5,27.65,29.42,0
4548,77965,77966,97,1,31,970131,-2.01,-139.94,-7.8,0.2,74.3,26.13,26.18,0
4549,170570,170571,96,3,17,960317,-8.01,-170.04,1.7,-8.2,77.1,28.64,29.09,0
4550,44440,44441,94,7,8,940708,1.97,-125.07,-6.3,2.9,76.1,25.26,26.75,0
4551,42550,42551,94,12,4,941204,2.04,-110.1,-5.2,5.1,82.6,24.64,25.12,0
4552,128547,128548,97,9,6,970906,-4.99,-139.9,-7.2,0.9,66.3,27.66,28.39,0
4553,98582,98583,95,12,24,951224,5.33,-124.88,-1.6,-0.2,82.6,25.6,27.2,0
4554,78577,78578,91,11,5,911105,-2.02,-154.98,-3.6,-3.5,78.1,28.02,28.61,0
4555,155195,155196,93,4,9,930409,7.99,-170.03,-6.2,-4.5,85.5,27.35,27.67,0
4556,82201,82202,96,8,3,960803,-2,156,-1.3,-1,82.4,27.16,29.71,0
4557,130373,130374,95,10,7,951007,-4.98,-154.97,-5.9,-2.2,81.8,26.23,27.88,0
4558,156145,156146,95,11,15,951115,8.01,-169.99,-2.8,2.7,85.1,26.94,28.75,0
4559,15275,15276,93,8,22,930822,0,142.97,-5.6,2.5,83.9,27.56,28.33,0
4560,119308,119309,96,3,3,960303,5.38,-94.85,-3.8,-2.8,81,27.17,27.91,0
4561,56174,56175,96,8,24,960824,2.02,156.02,-5.5,-0.6,78.9,29.25,30.04,0
4562,77146,77147,94,8,23,940823,-2.01,-139.96,-8,0.6,84.3,25.94,26.22,0
4563,128554,128555,97,9,13,970913,-4.99,-139.91,-5.4,2.1,70.8,27.58,28.35,0
4564,62581,62582,97,12,6,971206,1.99,165.02,2.9,-3.2,77,28.97,29.89,0
4565,113081,113082,94,3,21,940321,5.04,165,-3.6,-5.7,77.3,27.99,28.52,0
4566,44795,44796,95,6,28,950628,1.98,-125.07,-5.6,3.5,82.3,25,25.08,0
4567,155883,155884,95,2,26,950226,8,-170.01,-5.9,-5.5,85.5,26.9,27.13,0
4568,42535,42536,94,11,19,941119,2.04,-110.1,-3.4,4.1,85.3,24.04,24.48,0
4569,149995,149996,95,7,18,950718,8.81,-153.83,-3.4,0.1,86.8,26.89,28.21,0
4570,42469,42470,94,9,14,940914,2.03,-110.1,-3.7,5,83.1,23.64,24.57,0
4571,129850,129851,94,5,2,940502,-4.99,-154.98,-6.4,0.3,73.7,29.13,29.43,0
4572,106331,106332,92,1,20,920120,5.02,-154.88,-0.9,-9.3,77.3,27.74,28.65,0
4573,65872,65873,96,6,24,960624,1.99,-179.84,0.8,-1.4,75.2,26.42,28.89,0
4574,140170,140171,97,2,22,970222,-5.02,-179.9,-4.5,-4,82.8,27.89,29.32,0
4575,53753,53754,94,12,5,941205,2,-155.01,-6.4,1.8,78.2,27.81,28.48,0
4576,85542,85543,94,4,18,940418,-1.94,164.39,-1.3,-5.7,78.6,28.89,29.46,0
4577,98470,98471,95,9,3,950903,5.13,-124.88,-3.2,6.2,85,25.17,25.38,0
4578,104683,104684,94,1,3,940103,4.97,147.03,-2.7,1.9,91.3,27.3,28.86,0
4579,160728,160729,93,3,25,930325,-8.02,-109.92,-4.3,2.6,82,27.22,27.96,0
4580,13915,13916,94,9,15,940915,0.03,-139.99,-6.7,1.2,80,25.07,25.78,0
4581,24704,24705,93,4,5,930405,0,164.99,1.2,-2.8,79.6,28.15,29.36,0
4582,19134,19135,97,4,6,970406,0,-155.01,-5.1,0.4,85.4,26.94,27.22,0
4583,116750,116751,98,3,13,980313,4.98,-169.97,-6.5,-4.2,76.8,27.94,28.52,0
4584,118169,118170,96,11,6,961106,5,-179.86,-6.4,2.5,79.4,28.58,28.64,0
4585,49778,49779,93,6,28,930628,2,-139.99,-4.5,2,78.5,26.91,27.91,0
4586,76522,76523,92,12,7,921207,-1.98,-139.98,-4.7,-3.8,82,25.62,26.41,0
4587,71658,71659,96,10,17,961017,-2.03,-109.99,-4.5,1.1,88.8,22.17,22.24,0
4588,50267,50268,95,2,24,950224,1.96,-140.02,-6.1,1.5,84.8,27.06,27.35,0
4589,4509,4510,94,8,22,940822,-0.02,-110.02,-4.8,1.9,85.8,21.95,21.71,0
4590,80557,80558,98,5,23,980523,-2,-154.98,-1.9,1.6,81.5,27.37,28.97,0
4591,144516,144517,90,2,17,900217,6.98,-147.16,-6.7,-4.6,80.9,27.43,27.78,0
4592,122264,122265,92,7,24,920724,-4.97,-109.98,-6.7,2.3,81.6,24.54,24.89,0
4593,172250,172251,96,3,21,960321,-7.98,-179.83,-2.3,-5.8,74.7,28.85,29.35,0
4594,148705,148706,97,3,18,970318,8.03,-125.01,-5.8,-4.8,80.9,26.96,27.07,0
4595,82616,82617,97,9,22,970922,-2.01,156.05,-2.1,4.2,81.7,27.81,28.48,0
4596,79807,79808,96,5,3,960503,-1.98,-155,-7.1,2.5,86.1,27.74,28.12,0
4597,115621,115622,94,11,16,941116,5,-169.97,-3.2,0.2,79.9,28.95,29.45,0
4598,35204,35205,96,9,8,960908,0.03,-95.16,-3.3,3.8,91.6,19.18,22.05,0
4599,166450,166451,97,1,10,970110,-8.28,-154.98,5.5,-4.4,77.1,27.64,28.67,0
4600,136195,136196,96,2,26,960226,-4.97,165.14,-1.3,-2.4,69.2,28.81,29.93,0
4601,88684,88685,96,9,18,960918,-2.17,-170.03,-5.4,-3.4,82.5,27.52,28.07,0
4602,66887,66888,94,8,30,940830,1.98,-94.99,-0.8,7.4,90.5,23,25.23,0
4603,28743,28744,93,11,25,931125,-0.05,-170.05,-3.3,0.3,76.8,27.83,28.28,0
4604,173123,173124,94,10,12,941012,-7.97,-95.03,-6.9,2.2,77.8,21.52,22.16,0
4605,172459,172460,96,10,16,961016,-7.98,-179.82,-3.3,3.4,75.1,27.77,29.12,0
4606,63557,63558,94,12,19,941219,2.02,-170.01,-6.2,-3,81.3,29.58,30.03,0
4607,112588,112589,92,11,13,921113,5.05,165,2.6,-1.3,76.2,28.94,29.48,0
4608,106713,106714,93,2,5,930205,4.99,-154.9,-0.6,4.4,76.6,27.73,28.35,0
4609,128913,128914,91,10,8,911008,-4.99,-155,-4.2,-0.8,77.7,28.09,28.79,0
4610,44768,44769,95,6,1,950601,1.97,-125.06,-6.2,2,81.1,25.98,26.06,0
4611,156591,156592,97,2,3,970203,8.02,-170.04,-5.1,0.8,81.5,26.84,28.64,0
4612,151647,151648,97,10,26,971026,8,155.98,1.2,-4,76.7,28.15,29.12,0
4613,34599,34600,94,11,4,941104,0.08,-95.19,-1,4.3,85,22.3,22.52,0
4614,18380,18381,95,3,14,950314,0.01,-155.01,-6.9,-0.6,82,27.04,27.24,0
4615,162477,162478,98,1,7,980107,-8.05,-109.93,-6.9,2.1,80.8,26.8,27.23,0
4616,149877,149878,95,3,22,950322,7.95,-155.01,-6.8,-3.5,78.4,27.6,27.93,0
4617,19701,19702,92,5,26,920526,0.01,156.03,-1.1,-3.1,84.9,28.19,29.62,0
4618,107582,107583,95,6,24,950624,5,-154.93,-2.8,2.8,82.3,27.42,28.1,0
4619,77658,77659,96,1,17,960117,-1.99,-139.95,-4.6,-3.9,90.6,24.95,25.09,0
4620,30257,30258,98,1,17,980117,-0.03,-170.04,-1.7,-4.4,86.2,27.64,29.1,0
4621,135595,135596,94,7,6,940706,-4.99,165.18,-4.1,1.5,84.7,28.69,29.5,0
4622,119675,119676,97,3,17,970317,5.01,-94.97,-2.3,-5.3,78.4,27.71,27.87,0
4623,18892,18893,96,8,7,960807,0,-154.98,-3.5,0.8,80,25.53,26.15,0
4624,137177,137178,93,3,27,930327,-5.01,-169.99,-1.7,-4.2,80.9,28.52,29.66,0
4625,81327,81328,93,12,29,931229,-1.98,156,6.9,0.4,91,28.1,29.21,0
4626,129238,129239,92,8,28,920828,-5.01,-154.96,-6.2,-3.8,73.4,27.71,28,0
4627,79993,79994,96,11,5,961105,-1.98,-155.03,-7.7,-1.7,78.5,26.01,26.69,0
4628,42549,42550,94,12,3,941203,2.04,-110.1,-5,4.1,81,24.44,25.14,0
4629,106164,106165,91,8,6,910806,5.01,-154.88,-3.4,4.9,78.5,28.53,29.06,0
4630,76343,76344,92,2,8,920208,-1.47,-138.02,-5.3,-0.7,80.9,28.11,28.44,0
4631,79666,79667,95,12,14,951214,-1.98,-155,-5.3,-2.6,78.9,25.2,26.24,0
4632,105940,105941,97,11,29,971129,4.97,147.01,-3.2,-2,75.4,28.76,29.52,0
4633,72152,72153,91,11,27,911127,-2.04,-124.9,-6.1,3.3,80.5,26.17,26.09,0
4634,98025,98026,94,1,26,940126,5.06,-124.98,-6,1.2,93.5,25.7,27.38,0
4635,163451,163452,94,12,8,941208,-8,-125,-7.1,0.4,78.8,26.26,26.41,0
4636,168909,168910,97,7,1,970701,-8.04,164.82,-5.9,4.8,87.1,28.28,28.87,0
4637,140124,140125,97,1,7,970107,-5.02,-179.89,2,1.1,77.1,28.08,29.15,0
4638,139766,139767,95,7,4,950704,-4.99,-179.95,-2.2,-0.5,87,26.8,29.7,0
4639,153208,153209,93,2,26,930226,8,165.01,-6.9,-2.3,85.9,26.86,28,0
4640,73264,73265,94,12,13,941213,-2.09,-124.88,-6.4,1.9,86.2,25.63,25.48,0
4641,54123,54124,96,4,23,960423,2.06,-154.93,-4.9,-1.5,78.6,26.75,27.38,0
4642,149975,149976,95,6,28,950628,8.16,-154.41,-4.3,-2.1,86.8,27.53,28.58,0
4643,103296,103297,97,12,8,971208,4.91,-139.83,-4.3,-3.5,80.4,28.61,29.2,0
4644,154496,154497,97,3,7,970307,8.01,165.01,-0.1,-2.2,83.5,28.04,28.83,0
4645,110967,110968,98,6,4,980604,4.99,156.07,-6.5,-1.8,82.5,28.97,29.08,0
4646,115596,115597,94,10,22,941022,4.99,-169.97,-0.8,0.9,70.5,28.76,29.7,0
4647,63787,63788,95,12,30,951230,1.96,-170.02,-6.9,-0.6,78.4,26.92,27.44,0
4648,73629,73630,95,12,13,951213,-1.99,-124.96,-5.9,0.5,89.4,24.03,23.35,0
4649,25987,25988,97,6,16,970616,0.01,165,-0.8,3.8,73.9,28.51,29.13,0
4650,122436,122437,93,1,12,930112,-4.99,-110,-5,1.4,80.5,24.54,24.5,0
4651,172407,172408,96,8,25,960825,-7.98,-179.83,-6.7,1.3,77.6,28.13,28.82,0
4652,24560,24561,92,10,8,921008,0,164.99,-0.9,1.8,74.5,29.13,30.26,0
4653,164418,164419,97,8,11,970811,-7.97,-125.03,-7.2,0.5,74.9,26.46,27.09,0
4654,124013,124014,98,4,3,980403,-4.98,-109.97,-4.1,3.8,76.5,28.29,28.99,0
4655,76882,76883,93,12,2,931202,-2,-139.96,-7,0.6,79.8,26.29,26.72,0
4656,14040,14041,95,1,18,950118,0.02,-139.99,-4.3,0.1,81.4,25.72,26.03,0
4657,29788,29789,96,10,5,961005,-0.03,-170.04,-6.3,-2.6,76,27.29,27.59,0
4658,122832,122833,94,2,12,940212,-4.97,-109.99,-6.3,0.7,92.4,25.76,26.26,0
4659,32293,32294,95,4,26,950426,0.05,-179.89,-4.7,0.7,83.2,28.46,28.95,0
4660,141024,141025,95,5,3,950503,-5.02,-95.09,-5.1,2.7,84.7,25.87,26.54,0
4661,16063,16064,96,9,10,960910,0.03,146.92,-0.3,-0.7,71.3,29.23,30.44,0
4662,79986,79987,96,10,29,961029,-1.97,-155.02,-5.5,-2,78.9,26.44,26.83,0
4663,74339,74340,97,11,22,971122,-2.03,-124.89,-4,4.3,80.3,27.81,28.92,0
4664,41459,41460,91,12,9,911209,2.03,-110.08,-5.7,4,82.8,25.85,26.13,0
4665,140301,140302,97,7,3,970703,-5.02,-179.96,-8.5,2,76.3,28.88,29.19,0
4666,21834,21835,93,3,23,930323,0,157.5,3.8,2,83.2,27.71,28.84,0
4667,54295,54296,96,10,12,961012,2.05,-154.97,-5.1,-1.7,72.5,26.13,26.72,0
4668,25604,25605,96,1,30,960130,0,165.02,-3.4,1.4,66.9,29.22,30.17,0
4669,79328,79329,94,9,7,940907,-1.98,-155.02,-6.9,-2.8,76.2,27.65,27.85,0
4670,151127,151128,95,8,3,950803,8.02,156.03,-3.3,0.2,79.3,28.35,29.67,0
4671,12486,12487,90,7,26,900726,0.01,-139.91,-8,0,78.2,26.39,26.66,0
4672,112557,112558,92,10,13,921013,5.05,164.98,-4.1,-0.2,79.7,31.05,29.75,0
4673,90357,90358,96,1,30,960130,-2.01,-179.87,-7.5,-1.1,79.8,27.54,27.65,0
4674,106545,106546,92,8,21,920821,5,-154.91,-4.5,2.4,76.2,27.73,28.98,0
4675,153622,153623,94,4,16,940416,8.05,165.07,-4.2,-3.1,76.7,27.94,28.51,0
4676,90737,90738,97,2,13,970213,-2,-179.99,-3.8,-3.5,73.3,27.8,28.55,0
4677,118197,118198,96,12,4,961204,4.99,-179.88,-2.5,1.8,79,28.3,29.25,0
4678,50263,50264,95,2,20,950220,1.96,-140.02,-4,0.8,87.1,26.55,27.56,0
4679,67292,67293,96,3,13,960313,2.07,-95.36,-3.1,-2.8,83.8,27.19,28.07,0
4680,175566,175567,91,7,29,910729,8.98,-140.26,-0.1,-4.5,83.2,28.08,28.6,0
4681,124027,124028,98,4,17,980417,-4.97,-109.98,-4.9,2.5,89.4,27.36,29.02,0
4682,89204,89205,98,2,28,980228,-2.15,-170.02,-1.9,-4.5,89.1,28.13,29.15,0
4683,150536,150537,97,6,18,970618,7.96,-154.99,-5.8,-2.2,91.5,26.66,27.94,0
4684,162563,162564,98,4,3,980403,-8.05,-109.93,-4.8,3.9,81.8,28.15,28.96,0
4685,45949,45950,92,8,7,920807,2.03,137.02,1.2,0.2,78.1,28.49,28.92,0
4686,146252,146253,95,11,9,951109,8.06,-110.14,2.3,1.1,75,25.25,27.17,0
4687,13589,13590,93,10,24,931024,0.04,-139.99,-2.6,-0.2,80.5,24.6,25.15,0
4688,163412,163413,94,10,30,941030,-8,-125,-6.7,-0.1,75.8,25.95,25.97,0
4689,148393,148394,96,5,10,960510,8.04,-125.02,-2.8,-4.3,87.3,27.73,27.9,0
4690,98024,98025,94,1,25,940125,5.06,-124.99,-4.9,3,92.4,25.43,27.46,0
4691,26378,26379,92,6,9,920609,0.04,169.99,-2.9,-1.6,79.7,28.29,29.48,0
4692,89919,89920,94,11,18,941118,-1.99,-179.89,1.9,-2.8,76.6,29.25,30.43,0
4693,102217,102218,94,11,19,941119,5.01,-139.96,-0.8,3,71.4,27.48,28.7,0
4694,146316,146317,96,1,12,960112,8.06,-110.15,-5.4,-2,91.1,27.03,27.25,0
4695,127633,127634,95,3,7,950307,-5,-139.9,-6.8,-0.3,87.4,27.08,27.71,0
4696,8033,8034,92,4,12,920412,0.04,-124.4,-5.5,1.3,86.3,28.38,28.33,0
4697,137274,137275,93,7,2,930702,-5.02,-169.99,-3.5,-2,82.4,28.79,29.49,0
4698,135289,135290,93,7,29,930729,-4.73,163.92,-2.5,-3,85.9,27.56,29.17,0
4699,42951,42952,96,4,14,960414,2.03,-110.12,-4.6,1.3,87.1,25.99,26.69,0
4700,41518,41519,92,2,6,920206,2.02,-110.09,-5.3,1.8,82.4,27.39,27.38,0
4701,8815,8816,94,6,3,940603,-0.01,-124.33,-3.6,1.3,78.8,26.34,27.42,0
4702,105279,105280,95,10,4,951004,4.97,147.03,-0.2,0.7,78.2,28.49,30.4,0
4703,124325,124326,92,6,24,920624,-5.04,-124.88,-5.7,2.7,76.2,27.39,27.67,0
4704,119824,119825,97,8,13,970813,5.02,-94.9,-2.3,-1.3,84.7,27.47,28.52,0
4705,28899,28900,94,4,30,940430,-0.04,-170.03,-7.3,0.6,83.9,28.03,27.66,0
4706,82212,82213,96,8,14,960814,-2,156,-4.1,1.8,76.1,28.85,30.09,0
4707,132928,132929,96,8,19,960819,-4.99,156.01,-5.2,1.7,79.6,28.64,29.48,0
4708,147387,147388,93,8,8,930808,7.99,-124.99,1.1,6.1,93.3,25.53,28.06,0
4709,28460,28461,93,2,15,930215,-0.01,-170.05,-5.7,0.1,82,26.96,27.79,0
4710,90950,90951,97,9,14,970914,-2.01,-179.99,-2,-2.8,70.4,29.24,29.83,0
